Family,Genus,Species,FullSpecies,Present_name,Code_FB,TL_species,TL_genus,TL_family,TL_GOOD,TL_GOOD_level,Size_FishBase,Coeff_a,Coeff_b
Serranidae,Plectropomus,leopardus,Plectropomus leopardus,Plectropomus leopardus,4826,4.41,4.270000022,3.863000001,4.41,species,120,0.011753401,3.059544862
Serranidae,Plectropomus,maculatus,Plectropomus maculatus,Plectropomus maculatus,4886,4.110000134,4.270000022,3.863000001,4.110000134,species,100,0.0156,3
Serranidae,Plectropomus,oligacanthus,Plectropomus oligacanthus,Plectropomus oligacanthus,7319,4,4.270000022,3.863000001,4,species,75,0.0132,3
Serranidae,Plectropomus,pessuliferus,Plectropomus pessuliferus,Plectropomus pessuliferus,7430,-999,4.270000022,3.863000001,4.270000022,genus,120,0.005908347,3.237744328
Serranidae,Plectropomus,punctatus,Plectropomus punctatus,Plectropomus punctatus,7373,4.46,4.270000022,3.863000001,4.46,species,96,0.005908347,3.237744328
Serranidae,Plectropomus,sp.,Plectropomus sp.,Plectropomus,-999,-999,4.270000022,3.863000001,4.270000022,genus,-999,0.005908347,3.237744328
Serranidae,Pogonoperca,punctata,Pogonoperca punctata,Pogonoperca punctata,12727,4,4,3.863000001,4,species,35,0.001417552,3.548062049
Serranidae,Pseudanthias,bartlettorum,Pseudanthias bartlettorum,Pseudanthias bartlettorum,12719,3.4,3.403333333,3.863000001,3.4,species,9,0.013685462,3.148743494
Serranidae,Pseudanthias,bicolor,Pseudanthias bicolor,Pseudanthias bicolor,7874,3.4,3.403333333,3.863000001,3.4,species,13,0.009898139,3
Serranidae,Pseudanthias,cooperi,Pseudanthias cooperi,Pseudanthias cooperi,13006,3.4,3.403333333,3.863000001,3.4,species,14,0.013685462,3.148743494
Serranidae,Pseudanthias,evansi,Pseudanthias evansi,Pseudanthias evansi,7799,3.4,3.403333333,3.863000001,3.4,species,12,0.013685462,3.148743494
Serranidae,Pseudanthias,heemstrai,Pseudanthias heemstrai,Pseudanthias heemstrai,24434,-999,3.403333333,3.863000001,3.403333333,genus,13,0.013685462,3.148743494
Serranidae,Pseudanthias,huchtii,Pseudanthias huchtii,Pseudanthias huchtii,6567,3.4,3.403333333,3.863000001,3.4,species,12,0.0127,3.085
Serranidae,Pseudanthias,hypselosoma,Pseudanthias hypselosoma,Pseudanthias hypselosoma,8124,3.54,3.403333333,3.863000001,3.54,species,19,0.013685462,3.148743494
Serranidae,Pseudanthias,olivaceus,Pseudanthias olivaceus,Pseudanthias olivaceus,46510,-999,3.403333333,3.863000001,3.403333333,genus,8.77,0.013685462,3.148743494
Serranidae,Pseudanthias,pascalus,Pseudanthias pascalus,Pseudanthias pascalus,6934,3.33,3.403333333,3.863000001,3.33,species,20,0.009604343,3
Serranidae,Pseudanthias,pleurotaenia,Pseudanthias pleurotaenia,Pseudanthias pleurotaenia,6569,3.4,3.403333333,3.863000001,3.4,species,20,0.013685462,3.148743494
Serranidae,Pseudanthias,sp.,Pseudanthias sp.,Pseudanthias,-999,-999,3.403333333,3.863000001,3.403333333,genus,9,0.013685462,3.148743494
Serranidae,Pseudanthias,squamipinnis,Pseudanthias squamipinnis,Pseudanthias squamipinnis,6568,3.4,3.403333333,3.863000001,3.4,species,15,0.0569,2.65
Serranidae,Pseudanthias,thompsoni,Pseudanthias thompsoni,Pseudanthias thompsoni,7783,3.4,3.403333333,3.863000001,3.4,species,22,0.013685462,3.148743494
Serranidae,Pseudanthias,tuka,Pseudanthias tuka,Pseudanthias tuka,6502,3.57,3.403333333,3.863000001,3.57,species,12,0.013685462,3.148743494
Serranidae,Rypticus,bicolor,Rypticus bicolor,Rypticus bicolor,25545,-999,4,3.863000001,4,genus,28,0.001417552,3.548062049
Serranidae,Rypticus,nigripinnis,Rypticus nigripinnis,Rypticus nigripinnis,8331,-999,4,3.863000001,4,genus,20.29999924,0.001417552,3.548062049
Serranidae,Rypticus,saponaceus,Rypticus saponaceus,Rypticus saponaceus,1056,4,4,3.863000001,4,species,35,0.001417552,3.548062049
Serranidae,Rypticus,sp.,Rypticus sp.,Rypticus,-999,-999,4,3.863000001,4,genus,-999,0.001417552,3.548062049
Serranidae,Serranocirrhitus,latus,Serranocirrhitus latus,Serranocirrhitus latus,10771,3.4,3.4,3.863000001,3.4,species,13,0.013415232,3.030514248
Serranidae,Serranus,baldwini,Serranus baldwini,Serranus baldwini,3344,4.05,3.735555556,3.863000001,4.05,species,12,0.01867,2.805
Serranidae,Serranus,psittacinus,Serranus psittacinus,Serranus psittacinus,14298,-999,3.735555556,3.863000001,3.735555556,genus,18,0.01867,2.805
Serranidae,Serranus,tabacarius,Serranus tabacarius,Serranus tabacarius,3349,3.98,3.735555556,3.863000001,3.98,species,22,0.01867,2.805
Serranidae,Serranus,tigrinus,Serranus tigrinus,Serranus tigrinus,3350,3.5,3.735555556,3.863000001,3.5,species,29,0.01867,2.805
Serranidae,Trachypoma,macracanthus,Trachypoma macracanthus,Trachypoma macracanthus,12701,-999,-999,3.863000001,3.863000001,family,22,0.001417552,3.548062049
Serranidae,unknown,unknown,Serranidae,Serranidae,-999,-999,-999,3.863000001,3.863000001,family,-999,0.001417552,3.548062049
Serranidae,Variola,albimarginata,Variola albimarginata,Variola albimarginata,6478,4.5,4.25,3.863000001,4.5,species,65,0.012187843,3.079130577
Serranidae,Variola,louti,Variola louti,Variola louti,5354,4,4.25,3.863000001,4,species,83,0.012187843,3.079130577
Serranidae,Variola,sp.,Variola sp.,Variola,-999,-999,4.25,3.863000001,4.25,genus,-999,0.012187843,3.079130577
Siganidae,Siganus,argenteus,Siganus argenteus,Siganus argenteus,4614,2.630000114,2.409230775,2.409230775,2.630000114,species,40,0.010902526,3.154186078
Siganidae,Siganus,canaliculatus,Siganus canaliculatus,Siganus canaliculatus,4456,2.75999999,2.409230775,2.409230775,2.75999999,species,30,0.012,3.011
Siganidae,Siganus,corallinus,Siganus corallinus,Siganus corallinus,4611,2.46,2.409230775,2.409230775,2.46,species,35,0.002340224,3.820789681
Siganidae,Siganus,doliatus,Siganus doliatus,Siganus doliatus,4623,2,2.409230775,2.409230775,2,species,25,0.010359871,3.272079996
Siganidae,Siganus,fuscescens,Siganus fuscescens,Siganus fuscescens,4616,2.279999971,2.409230775,2.409230775,2.279999971,species,40,0.013733094,3.068162294
Siganidae,Siganus,guttatus,Siganus guttatus,Siganus guttatus,4588,2.68,2.409230775,2.409230775,2.68,species,42,0.010902526,3.154186078
Siganidae,Siganus,javus,Siganus javus,Siganus javus,4618,2.39,2.409230775,2.409230775,2.39,species,53,0.010902526,3.154186078
Siganidae,Siganus,lineatus,Siganus lineatus,Siganus lineatus,4625,2,2.409230775,2.409230775,2,species,43,0.021903736,2.99832094
Siganidae,Siganus,luridus,Siganus luridus,Siganus luridus,4613,2.170000076,2.409230775,2.409230775,2.170000076,species,30,0.01425,3.04
Siganidae,Siganus,magnificus,Siganus magnificus,Siganus magnificus,4628,2.66,2.409230775,2.409230775,2.66,species,24,0.010902526,3.154186078
Siganidae,Siganus,niger,Siganus niger,Siganus niger,4632,2,2.409230775,2.409230775,2,species,22,0.010902526,3.154186078
Siganidae,Siganus,puelloides,Siganus puelloides,Siganus puelloides,4619,2.68,2.409230775,2.409230775,2.68,species,31,0.010902526,3.154186078
Siganidae,Siganus,puellus,Siganus puellus,Siganus puellus,4617,3,2.409230775,2.409230775,3,species,38,0.017612346,3.028394224
Siganidae,Siganus,punctatissimus,Siganus punctatissimus,Siganus punctatissimus,4620,2,2.409230775,2.409230775,2,species,35,0.010902526,3.154186078
Siganidae,Siganus,punctatus,Siganus punctatus,Siganus punctatus,4621,2,2.409230775,2.409230775,2,species,40,0.009492753,3.276164267
Siganidae,Siganus,rivulatus,Siganus rivulatus,Siganus rivulatus,4545,2,2.409230775,2.409230775,2,species,27,0.007501,3.203
Siganidae,Siganus,sp.,Siganus sp.,Siganus,-999,-999,2.409230775,2.409230775,2.409230775,genus,-999,0.010902526,3.154186078
Siganidae,Siganus,spinus,Siganus spinus,Siganus spinus,4457,2.04,2.409230775,2.409230775,2.04,species,28,0.015017813,3.092509324
Siganidae,Siganus,stellatus,Siganus stellatus,Siganus stellatus,4622,2.7,2.409230775,2.409230775,2.7,species,40,0.010902526,3.154186078
Siganidae,Siganus,sutor,Siganus sutor,Siganus sutor,4615,2,2.409230775,2.409230775,2,species,45,0.0597,2.754
Siganidae,Siganus,unimaculatus,Siganus unimaculatus,Siganus unimaculatus,4630,2.68,2.409230775,2.409230775,2.68,species,20,0.010902526,3.154186078
Siganidae,Siganus,uspi,Siganus uspi,Siganus uspi,4631,2.68,2.409230775,2.409230775,2.68,species,24,0.010902526,3.154186078
Siganidae,Siganus,vermiculatus,Siganus vermiculatus,Siganus vermiculatus,4561,2,2.409230775,2.409230775,2,species,45,0.010902526,3.154186078
Siganidae,Siganus,virgatus,Siganus virgatus,Siganus virgatus,4624,2.73,2.409230775,2.409230775,2.73,species,30,0.010902526,3.154186078
Siganidae,Siganus,vulpinus,Siganus vulpinus,Siganus vulpinus,4629,2.68,2.409230775,2.409230775,2.68,species,25,0.01616267,3
Siganidae,unknown,unknown,Siganidae,Siganidae,-999,-999,-999,2.409230775,2.409230775,family,-999,0.010902526,3.154186078
Sparidae,Acanthopagrus,australis,Acanthopagrus australis,Acanthopagrus australis,8109,3.1,3.330000001,3.396629215,3.1,species,66,0.02234706,3.043787933
Sparidae,Acanthopagrus,berda,Acanthopagrus berda,Acanthopagrus berda,5526,-999,3.330000001,3.396629215,3.330000001,genus,90,0.02234706,3.043787933
Sparidae,Acanthopagrus,bifasciatus,Acanthopagrus bifasciatus,Acanthopagrus bifasciatus,4543,3.39,3.330000001,3.396629215,3.39,species,50,0.039,2.91
Sparidae,Acanthopagrus,latus,Acanthopagrus latus,Acanthopagrus latus,6356,3.39,3.330000001,3.396629215,3.39,species,50,0.0287,2.792
Sparidae,Acanthopagrus,sp.,Acanthopagrus sp.,Acanthopagrus,-999,-999,3.330000001,3.396629215,3.330000001,genus,-999,0.0287,2.792
Sparidae,Calamus,bajonado,Calamus bajonado,Calamus bajonado,1221,-999,3.478333333,3.396629215,3.478333333,genus,76,0.39753,2.87611
Sparidae,Calamus,brachysomus,Calamus brachysomus,Calamus brachysomus,3573,3.64,3.478333333,3.396629215,3.64,species,61,0.39753,2.87611
Sparidae,Calamus,calamus,Calamus calamus,Calamus calamus,1222,-999,3.478333333,3.396629215,3.478333333,genus,56,0.39753,2.87611
Sparidae,Calamus,penna,Calamus penna,Calamus penna,1227,3.35,3.478333333,3.396629215,3.35,species,46,0.39753,2.87611
Sparidae,Calamus,pennatula,Calamus pennatula,Calamus pennatula,1228,3.54,3.478333333,3.396629215,3.54,species,37,0.39753,2.87611
Sparidae,Calamus,taurinus,Calamus taurinus,Calamus taurinus,8104,3.34,3.478333333,3.396629215,3.34,species,40,0.39753,2.87611
Sparidae,Diplodus,argenteus argenteus,Diplodus argenteus argenteus,Diplodus argenteus argenteus,3574,3.13,3.072352941,3.396629215,3.13,species,37.79999924,0.0717,2.951
Sparidae,Diplodus,cervinus omanensis,Diplodus cervinus omanensis,Diplodus cervinus omanensis,46378,-999,3.072352941,3.396629215,3.072352941,genus,30,0.0717,2.951
Sparidae,Diplodus,noct,Diplodus noct,Diplodus noct,8112,2.74,3.072352941,3.396629215,2.74,species,25,0.01721657,3
Sparidae,Diplodus,sargus sargus,Diplodus sargus sargus,Diplodus sargus sargus,1753,3.24,3.072352941,3.396629215,3.24,species,45,0.0154,3.034
Sparidae,Rhabdosargus,sarba,Rhabdosargus sarba,Rhabdosargus sarba,5368,3.25,3.312500007,3.396629215,3.25,species,80,0.0179,2.973
Sphyraenidae,Sphyraena,barracuda,Sphyraena barracuda,Sphyraena barracuda,1235,4.5,4.317647059,4.317647059,4.5,species,200,0.006170758,3.010950828
Sphyraenidae,Sphyraena,ensis,Sphyraena ensis,Sphyraena ensis,6405,4.03,4.317647059,4.317647059,4.03,species,139.7,0.004647568,3
Sphyraenidae,Sphyraena,flavicauda,Sphyraena flavicauda,Sphyraena flavicauda,7937,3.76,4.317647059,4.317647059,3.76,species,60,0.004393552,3.083003709
Sphyraenidae,Sphyraena,forsteri,Sphyraena forsteri,Sphyraena forsteri,5734,4.5,4.317647059,4.317647059,4.5,species,75,0.005336067,3.03406343
Sphyraenidae,Sphyraena,helleri,Sphyraena helleri,Sphyraena helleri,6649,4.5,4.317647059,4.317647059,4.5,species,80,0.006170758,3.010950828
Sphyraenidae,Sphyraena,idiastes,Sphyraena idiastes,Sphyraena idiastes,8335,4.5,4.317647059,4.317647059,4.5,species,91,0.006170758,3.010950828
Sphyraenidae,Sphyraena,jello,Sphyraena jello,Sphyraena jello,4827,4.29,4.317647059,4.317647059,4.29,species,150,0.019,2.721
Sphyraenidae,Sphyraena,obtusata,Sphyraena obtusata,Sphyraena obtusata,4493,-999,4.317647059,4.317647059,4.317647059,genus,55,0.025665207,2.5883
Sphyraenidae,Sphyraena,picudilla,Sphyraena picudilla,Sphyraena picudilla,1237,-999,4.317647059,4.317647059,4.317647059,genus,61,0.006170758,3.010950828
Sphyraenidae,Sphyraena,putnamae,Sphyraena putnamae,Sphyraena putnamae,7938,4.5,4.317647059,4.317647059,4.5,species,90,0.007535964,2.930694926
Sphyraenidae,Sphyraena,qenie,Sphyraena qenie,Sphyraena qenie,7939,-999,4.317647059,4.317647059,4.317647059,genus,170,0.005550826,3
Sphyraenidae,Sphyraena,sp.,Sphyraena sp.,Sphyraena,-999,-999,4.317647059,4.317647059,4.317647059,genus,-999,0.006170758,3.010950828
Sphyraenidae,Sphyraena,waitii,Sphyraena waitii,Sphyraena waitii,12557,-999,4.317647059,4.317647059,4.317647059,genus,34.1,0.008912547,2.855494829
Sphyrnidae,Sphyrna,lewini,Sphyrna lewini,Sphyrna lewini,912,4.210000038,4.246666673,4.246666673,4.210000038,species,430,0.00399,3.03
Sphyrnidae,Sphyrna,sp.,Sphyrna sp.,Sphyrna,-999,-999,4.246666673,4.246666673,4.246666673,genus,-999,0.004147254,3.238698561
Sphyrnidae,unknown,unknown,Sphyrnidae,Sphyrnidae,-999,-999,-999,4.246666673,4.246666673,family,-999,0.006170758,3.010950828
Synodontidae,Saurida,flamma,Saurida flamma,Saurida flamma,7772,4.2,4.281999985,4.284545439,4.2,species,30.5,0.0065743,3.164927539
Synodontidae,Saurida,gracilis,Saurida gracilis,Saurida gracilis,4534,4.37,4.281999985,4.284545439,4.37,species,32,0.0065743,3.164927539
Synodontidae,Saurida,nebulosa,Saurida nebulosa,Saurida nebulosa,8119,4.2,4.281999985,4.284545439,4.2,species,16.5,0.005766907,3.213749707
Synodontidae,Saurida,sp.,Saurida sp.,Saurida,-999,-999,4.281999985,4.284545439,4.281999985,genus,-999,0.0065743,3.164927539
Synodontidae,Saurida,undosquamis,Saurida undosquamis,Saurida undosquamis,1055,4.25,4.281999985,4.284545439,4.25,species,50,0.006291799,3.13409868
Synodontidae,Synodus,binotatus,Synodus binotatus,Synodus binotatus,7292,-999,4.294545437,4.284545439,4.294545437,genus,18,0.006350499,3
Synodontidae,Synodus,capricornis,Synodus capricornis,Synodus capricornis,55101,-999,4.294545437,4.284545439,4.294545437,genus,21,0.003142821,3.483798595
Synodontidae,Synodus,dermatogenys,Synodus dermatogenys,Synodus dermatogenys,12620,-999,4.294545437,4.284545439,4.294545437,genus,24,0.004646068,3.345533378
Synodontidae,Synodus,hoshinonis,Synodus hoshinonis,Synodus hoshinonis,7941,4.17,4.294545437,4.284545439,4.17,species,26,0.001768622,3.662091494
Synodontidae,Synodus,intermedius,Synodus intermedius,Synodus intermedius,2720,4.35,4.294545437,4.284545439,4.35,species,46,0.003142821,3.483798595
Synodontidae,Synodus,jaculum,Synodus jaculum,Synodus jaculum,7943,-999,4.294545437,4.284545439,4.294545437,genus,20,0.003142821,3.483798595
Synodontidae,Synodus,lacertinus,Synodus lacertinus,Synodus lacertinus,8219,4.2,4.294545437,4.284545439,4.2,species,20,0.003142821,3.483798595
Synodontidae,Synodus,lobeli,Synodus lobeli,-999,-999,-999,4.294545437,4.284545439,4.294545437,genus,23.4,0.003142821,3.483798595
Synodontidae,Synodus,saurus,Synodus saurus,Synodus saurus,1771,4.32,4.294545437,4.284545439,4.32,species,40,0.003142821,3.483798595
Synodontidae,Synodus,sp.,Synodus sp.,Synodus,-999,-999,4.294545437,4.284545439,4.294545437,genus,-999,0.003142821,3.483798595
Synodontidae,Synodus,ulae,Synodus ulae,Synodus ulae,7399,4.199999809,4.294545437,4.284545439,4.199999809,species,30,0.003142821,3.483798595
Synodontidae,Synodus,variegatus,Synodus variegatus,Synodus variegatus,5398,4.5,4.294545437,4.284545439,4.5,species,40,0.003142821,3.483798595
Synodontidae,Trachinocephalus,myops,Trachinocephalus myops,Trachinocephalus myops,2724,-999,-999,4.284545439,4.284545439,family,30,0.0004,3.972
Synodontidae,unknown,unknown,Synodontidae,Synodontidae,-999,-999,-999,4.284545439,4.284545439,family,-999,0.0065743,3.164927539
Tetraodontidae,Arothron,diadematus,Arothron diadematus,Arothron diadematus,25413,-999,3.078571415,3.31439024,3.078571415,genus,30,0.063381319,2.755967358
Tetraodontidae,Arothron,hispidus,Arothron hispidus,Arothron hispidus,5425,3.099999905,3.078571415,3.31439024,3.099999905,species,50,0.063381319,2.755967358
Tetraodontidae,Arothron,immaculatus,Arothron immaculatus,Arothron immaculatus,7188,2.52,3.078571415,3.31439024,2.52,species,30,0.035097602,2.844642684
Tetraodontidae,Arothron,manilensis,Arothron manilensis,Arothron manilensis,7187,3.5,3.078571415,3.31439024,3.5,species,31,0.029907645,2.907111959
Tetraodontidae,Arothron,mappa,Arothron mappa,Arothron mappa,7857,2.83,3.078571415,3.31439024,2.83,species,65,0.005335716,3
Tetraodontidae,Arothron,meleagris,Arothron meleagris,Arothron meleagris,6401,3.06,3.078571415,3.31439024,3.06,species,50,0.063381319,2.755967358
Tetraodontidae,Arothron,sp.,Arothron sp.,Arothron,-999,-999,3.078571415,3.31439024,3.078571415,genus,-999,0.005335716,3
Tetraodontidae,Arothron,stellatus,Arothron stellatus,Arothron stellatus,6526,-999,3.078571415,3.31439024,3.078571415,genus,120,0.091496019,2.672389143
Tetraodontidae,Canthigaster,amboinensis,Canthigaster amboinensis,Canthigaster amboinensis,7840,-999,3.000999993,3.31439024,3.000999993,genus,15,0.029890644,2.978805797
Tetraodontidae,Canthigaster,bennetti,Canthigaster bennetti,Canthigaster bennetti,6541,2.54,3.000999993,3.31439024,2.54,species,10,0.029890644,2.978805797
Tetraodontidae,Canthigaster,callisterna,Canthigaster callisterna,Canthigaster callisterna,12770,-999,3.000999993,3.31439024,3.000999993,genus,23,0.029890644,2.978805797
Tetraodontidae,Canthigaster,coronata,Canthigaster coronata,Canthigaster coronata,7845,3.25,3.000999993,3.31439024,3.25,species,14,0.029890644,2.978805797
Tetraodontidae,Canthigaster,figueiredoi,Canthigaster figueiredoi,Canthigaster figueiredoi,61201,3.07,3.000999993,3.31439024,3.07,species,12,0.029890644,2.978805797
Tetraodontidae,Canthigaster,jactator,Canthigaster jactator,Canthigaster jactator,7844,-999,3.000999993,3.31439024,3.000999993,genus,9,0.004688572,3
Tetraodontidae,Canthigaster,janthinoptera,Canthigaster janthinoptera,Canthigaster janthinoptera,6543,3.069999933,3.000999993,3.31439024,3.069999933,species,9,0.029890644,2.978805797
Tetraodontidae,Canthigaster,margaritata,Canthigaster margaritata,Canthigaster margaritata,12778,-999,3.000999993,3.31439024,3.000999993,genus,31.2,0.004664945,3
Tetraodontidae,Canthigaster,ocellicincta,Canthigaster ocellicincta,Canthigaster ocellicincta,12684,-999,3.000999993,3.31439024,3.000999993,genus,7.5,0.029890644,2.978805797
Tetraodontidae,Canthigaster,papua,Canthigaster papua,Canthigaster papua,55072,-999,3.000999993,3.31439024,3.000999993,genus,10,0.029890644,2.978805797
Tetraodontidae,Canthigaster,punctatissima,Canthigaster punctatissima,Canthigaster punctatissima,14159,-999,3.000999993,3.31439024,3.000999993,genus,9,0.029890644,2.978805797
Tetraodontidae,Canthigaster,rostrata,Canthigaster rostrata,Canthigaster rostrata,4291,2.77,3.000999993,3.31439024,2.77,species,12,0.029890644,2.978805797
Tetraodontidae,Canthigaster,smithae,Canthigaster smithae,Canthigaster smithae,12768,-999,3.000999993,3.31439024,3.000999993,genus,13,0.029890644,2.978805797
Tetraodontidae,Canthigaster,solandri,Canthigaster solandri,Canthigaster solandri,6578,3.03,3.000999993,3.31439024,3.03,species,11.5,0.029890644,2.978805797
Tetraodontidae,Canthigaster,sp.,Canthigaster sp.,Canthigaster,-999,-999,3.000999993,3.31439024,3.000999993,genus,8,0.029890644,2.978805797
Tetraodontidae,Canthigaster,valentini,Canthigaster valentini,Canthigaster valentini,6544,2.84,3.000999993,3.31439024,2.84,species,11,0.036673123,2.943193424
Tetraodontidae,Chelonodon,patoca,Chelonodon patoca,Chelonodon patoca,6610,3.1,3.1,3.31439024,3.1,species,38,0.005335716,3
Tetraodontidae,Sphoeroides,annulatus,Sphoeroides annulatus,Sphoeroides annulatus,4293,3.07,3.542222222,3.31439024,3.07,species,44,0.018,3.05
Tetraodontidae,Sphoeroides,spengleri,Sphoeroides spengleri,Sphoeroides spengleri,1241,3.5,3.542222222,3.31439024,3.5,species,30,0.018,3.05
Tetraodontidae,unknown,unknown,Tetraodontidae,Tetraodontidae,-999,-999,-999,3.31439024,3.31439024,family,-999,0.005335716,3
